ward_name,town_code,town_name,date,0～4,5～9,10～14,15～19,20～24,25～29,30～34,35～39,40～44,45～49,50～54,55～59,60～64,65～69,70～74,75～79,80～84,85歳以上,世帯数
葵区,21262,春日二丁目,20080930,19,10,23,29,21,39,40,48,24,41,39,55,43,53,63,51,33,21,332
葵区,21262,春日二丁目,20090930,13,13,23,29,20,28,37,52,29,42,38,53,51,49,61,48,36,22,332
葵区,21262,春日二丁目,20100930,15,14,17,33,23,33,29,52,36,35,38,52,51,44,61,52,32,26,340
葵区,21262,春日二丁目,20110930,11,11,14,29,23,27,30,44,35,39,40,42,52,40,52,63,35,23,332
葵区,21262,春日二丁目,20120930,11,11,14,22,29,32,35,42,35,29,46,44,46,45,48,60,42,22,341
葵区,21262,春日二丁目,20130930,10,13,13,22,33,33,34,48,37,26,47,39,52,42,48,58,41,27,352
葵区,21262,春日二丁目,20140930,10,15,15,17,32,33,33,48,37,32,44,39,48,54,46,61,39,32,370
葵区,21262,春日二丁目,20150930,15,12,20,13,30,34,33,40,44,32,38,36,49,54,48,54,44,28,359
葵区,21263,春日三丁目,20030930,45,39,36,44,48,58,72,86,78,65,81,75,52,47,45,35,15,15,416
葵区,21263,春日三丁目,20040930,46,40,36,33,53,49,72,83,77,63,80,76,64,44,42,43,14,16,410
葵区,21263,春日三丁目,20050930,46,42,34,37,48,41,67,78,82,57,74,83,53,50,46,40,16,18,406
葵区,21263,春日三丁目,20060930,41,42,36,32,45,45,65,72,80,64,74,86,60,44,41,44,15,18,404
葵区,21263,春日三丁目,20070930,43,44,38,38,48,47,57,79,78,65,70,87,62,51,39,41,18,17,413
葵区,21263,春日三丁目,20080930,33,45,39,34,38,50,50,79,73,73,61,84,72,50,47,35,27,16,413
葵区,21263,春日三丁目,20090930,32,43,37,30,33,49,45,87,69,82,58,77,80,58,44,37,30,12,418
葵区,21263,春日三丁目,20100930,21,46,42,30,36,46,39,75,72,81,52,72,86,54,52,42,28,13,415
葵区,21263,春日三丁目,20110930,24,39,42,36,33,38,36,68,73,79,56,70,83,55,50,39,35,17,415
葵区,21263,春日三丁目,20120930,23,40,40,33,50,38,48,58,88,80,60,66,80,59,51,43,36,18,452
葵区,21263,春日三丁目,20130930,25,35,43,35,51,40,48,49,88,76,71,58,81,71,45,48,31,25,457
葵区,21263,春日三丁目,20140930,27,34,40,38,47,42,50,47,91,77,73,51,79,74,54,44,35,26,460
葵区,21263,春日三丁目,20150930,31,28,44,37,38,53,39,39,86,83,70,51,73,82,50,49,38,27,456
葵区,21270,音羽町,20030930,38,55,56,55,67,81,97,88,86,71,112,69,90,80,69,88,46,39,559
葵区,21270,音羽町,20040930,44,54,54,63,64,77,96,99,100,81,106,77,87,70,83,76,58,46,580
葵区,21270,音羽町,20050930,49,45,56,68,66,75,101,92,100,84,98,88,83,70,82,82,60,44,591
葵区,21270,音羽町,20060930,42,47,59,61,58,65,99,101,96,95,87,105,71,78,77,74,64,53,608
葵区,21270,音羽町,20070930,47,54,46,60,60,67,98,102,101,101,76,111,71,78,77,76,68,54,613
葵区,21270,音羽町,20080930,50,52,49,56,60,69,91,100,99,98,73,110,75,85,75,62,74,55,607
葵区,21270,音羽町,20090930,59,45,55,47,67,65,71,104,100,96,84,106,85,85,66,75,60,65,609
葵区,21270,音羽町,20100930,46,49,50,51,70,73,63,93,95,89,96,91,98,77,68,76,64,65,607
葵区,21270,音羽町,20110930,51,44,51,52,59,69,60,88,105,79,103,85,108,66,74,69,64,71,600
葵区,21270,音羽町,20120930,50,38,58,48,83,78,56,90,104,83,106,76,104,76,69,69,64,76,633
葵区,21270,音羽町,20130930,43,39,52,59,61,68,56,86,103,85,102,72,111,76,77,69,54,80,616
葵区,21270,音羽町,20140930,37,41,48,63,64,63,61,79,102,88,86,89,103,87,78,60,63,74,636
葵区,21270,音羽町,20150930,38,43,36,53,58,59,50,72,85,91,86,91,92,89,72,61,59,72,592
葵区,21280,相生町,20030930,15,15,22,27,29,31,31,24,28,35,41,39,39,37,44,26,22,23,227
葵区,21280,相生町,20040930,12,14,15,23,23,33,36,24,23,37,34,45,40,31,48,28,21,22,226
葵区,21280,相生町,20050930,13,16,15,22,19,32,33,33,21,38,36,42,40,28,42,32,25,24,229
葵区,21280,相生町,20060930,13,18,16,25,19,36,36,36,23,38,36,48,35,29,34,40,22,25,241
葵区,21280,相生町,20070930,15,19,21,23,22,30,36,42,31,36,35,47,36,36,31,42,21,25,250
葵区,21280,相生町,20080930,23,24,23,19,21,26,36,53,41,32,34,41,43,35,35,38,22,27,250
葵区,21280,相生町,20090930,15,28,24,18,23,20,34,44,49,32,40,35,47,43,29,39,24,29,256
葵区,21280,相生町,20100930,13,27,24,18,26,23,22,51,44,35,40,37,47,45,24,34,29,26,263
葵区,21280,相生町,20110930,14,28,22,18,24,25,24,51,50,35,34,38,49,40,30,33,33,27,270
葵区,21280,相生町,20120930,12,24,22,20,24,20,27,44,50,35,37,38,43,38,37,26,34,23,265
葵区,21280,相生町,20130930,10,23,25,23,19,23,33,33,49,43,32,40,36,45,36,29,31,27,273
葵区,21280,相生町,20140930,13,20,27,26,21,20,28,33,44,48,28,43,30,44,40,25,31,27,264
葵区,21280,相生町,20150930,16,20,28,27,18,21,25,40,45,49,32,41,33,43,38,21,29,32,273
葵区,21290,横田町,20030930,14,16,25,52,31,46,34,34,38,41,55,54,53,42,55,53,34,26,267
葵区,21290,横田町,20040930,10,16,21,47,30,46,29,40,29,40,51,58,58,42,47,54,33,27,263
葵区,21290,横田町,20050930,9,17,20,35,33,38,34,40,25,42,40,66,54,44,46,55,34,30,263
葵区,21290,横田町,20060930,10,19,26,35,37,31,34,42,34,37,40,73,47,47,39,53,39,36,272
葵区,21290,横田町,20070930,12,20,21,29,37,25,43,35,39,37,40,73,54,38,40,52,45,36,278
葵区,21290,横田町,20080930,16,17,23,24,40,20,41,36,32,40,39,58,54,52,39,48,46,35,265
葵区,21290,横田町,20090930,9,16,24,23,38,25,45,31,35,33,38,54,56,57,39,40,48,35,271
葵区,21290,横田町,20100930,11,17,22,24,24,33,33,34,35,29,42,40,63,56,40,37,48,36,264
葵区,21290,横田町,20110930,14,16,21,25,35,29,24,39,35,29,40,38,72,47,42,34,45,45,272
葵区,21290,横田町,20120930,11,14,22,23,33,34,29,38,28,35,38,41,69,52,42,33,44,48,280
葵区,21290,横田町,20130930,9,16,18,25,26,41,25,35,32,32,39,41,51,52,53,34,40,47,277
葵区,21290,横田町,20140930,13,9,19,23,30,35,25,32,32,33,32,39,48,56,56,36,34,48,274
葵区,21290,横田町,20150930,12,10,18,22,32,24,32,28,29,35,30,43,37,63,53,38,30,50,277
葵区,21300,東町,20030930,3,3,2,4,9,8,5,5,2,2,13,7,9,5,1,0,3,9,34
葵区,21300,東町,20040930,3,2,3,2,7,10,6,5,3,3,8,9,10,4,2,0,1,8,32
葵区,21300,東町,20050930,4,1,4,1,6,12,4,7,2,3,6,8,10,8,2,0,1,8,31
葵区,21300,東町,20060930,2,3,4,0,5,10,7,5,3,1,4,8,9,8,3,0,1,9,30
葵区,21300,東町,20070930,2,3,4,0,7,15,8,5,7,1,4,9,6,9,5,1,0,8,42
葵区,21300,東町,20080930,2,3,3,2,6,9,11,6,7,1,2,10,7,9,5,1,0,8,39
葵区,21300,東町,20090930,3,3,5,5,8,7,9,7,5,3,3,7,9,11,4,3,0,7,42
葵区,21300,東町,20100930,14,8,8,10,4,16,28,19,19,12,10,13,11,14,9,3,1,6,87
葵区,21300,東町,20110930,27,9,16,14,3,20,29,37,28,17,10,16,13,14,9,6,3,4,115
葵区,21300,東町,20120930,26,9,15,17,7,17,26,36,31,22,12,15,17,11,10,7,4,2,126
葵区,21300,東町,20130930,22,15,16,18,7,15,21,35,35,25,12,12,19,13,11,7,5,2,128
葵区,21300,東町,20140930,22,15,13,16,12,14,19,29,38,27,15,14,13,14,12,5,4,3,125
葵区,21300,東町,20150930,16,19,14,12,25,8,17,29,42,26,18,13,14,13,17,9,4,3,134
葵区,21310,日出町,20030930,5,14,17,6,11,7,18,17,19,16,15,9,11,20,16,14,7,6,104
葵区,21310,日出町,20040930,7,11,19,5,8,17,14,14,19,15,17,10,11,15,21,15,6,7,110
葵区,21310,日出町,20050930,5,8,18,2,6,14,9,16,16,14,19,7,12,17,18,16,6,8,100
葵区,21310,日出町,20060930,6,5,14,7,8,12,10,14,18,14,12,11,11,14,16,15,11,7,99
葵区,21310,日出町,20070930,4,4,11,7,14,11,9,12,17,14,13,11,13,11,18,12,14,7,104
葵区,21310,日出町,20080930,4,1,7,9,11,18,7,11,12,15,13,15,11,11,19,14,14,9,109
葵区,21310,日出町,20090930,5,6,5,10,12,20,8,7,17,18,13,16,11,13,14,19,15,7,118
葵区,21310,日出町,20100930,7,7,5,11,9,18,14,11,15,15,16,17,10,15,15,16,15,8,123
葵区,21310,日出町,20110930,7,9,4,10,12,20,13,16,17,17,13,14,16,16,14,17,12,12,134
葵区,21310,日出町,20120930,9,9,4,9,24,16,17,19,14,19,12,16,15,18,11,20,9,17,150
葵区,21310,日出町,20130930,5,10,3,7,16,26,19,19,19,16,11,14,16,17,13,20,12,14,151
葵区,21310,日出町,20140930,5,11,4,6,15,22,18,19,16,20,13,12,16,16,14,15,16,13,147
葵区,21310,日出町,20150930,5,10,5,5,20,21,15,17,16,20,11,13,17,12,16,17,13,14,147
葵区,21320,伝馬町,20030930,17,17,23,29,48,44,36,34,29,45,69,50,48,38,25,39,28,27,272
葵区,21320,伝馬町,20040930,18,17,22,23,43,43,37,37,29,43,56,56,50,35,27,36,26,26,262
葵区,21320,伝馬町,20050930,17,14,26,20,44,54,35,34,34,41,50,63,47,39,27,33,27,25,270
葵区,21320,伝馬町,20060930,19,21,20,16,52,54,43,34,39,35,48,74,46,41,29,30,26,29,289
葵区,21320,伝馬町,20070930,19,16,19,20,46,57,36,38,35,34,46,73,49,43,28,25,29,32,284
葵区,21320,伝馬町,20080930,27,15,16,23,41,54,35,44,36,29,44,62,50,42,37,23,30,31,284
葵区,21320,伝馬町,20090930,20,18,16,19,35,54,42,42,36,36,51,52,56,46,36,26,27,26,305
葵区,21320,伝馬町,20100930,22,22,12,20,31,61,45,38,36,33,40,52,60,45,39,29,26,27,307
葵区,21320,伝馬町,20110930,16,18,14,14,41,57,46,41,34,35,36,46,65,45,39,26,25,28,315
葵区,21320,伝馬町,20120930,26,34,21,20,40,53,62,55,62,55,47,46,75,54,39,31,16,34,381
葵区,21320,伝馬町,20130930,31,33,26,20,37,59,58,52,68,58,43,53,68,58,41,37,16,37,397
葵区,21320,伝馬町,20140930,32,33,25,22,30,52,57,51,65,65,45,50,60,59,48,37,19,37,389
葵区,21320,伝馬町,20150930,28,31,28,19,37,43,47,60,56,59,48,51,55,70,43,40,22,33,388
葵区,21330,栄町,20030930,0,0,0,1,9,7,7,1,2,2,3,7,2,4,5,5,2,3,36
葵区,21330,栄町,20040930,0,0,0,1,4,9,8,3,2,3,3,6,4,4,5,4,4,4,40
葵区,21330,栄町,20050930,1,2,0,0,6,10,10,4,3,2,3,4,5,4,5,3,4,4,44
葵区,21330,栄町,20060930,0,0,0,0,5,7,7,5,1,2,2,6,4,3,7,2,4,4,39
葵区,21330,栄町,20070930,1,0,0,0,1,12,7,7,0,3,2,5,7,2,7,3,4,3,39
葵区,21330,栄町,20080930,3,0,0,1,3,9,4,9,0,3,2,4,7,2,4,5,5,3,39
葵区,21330,栄町,20090930,2,0,0,0,1,6,4,9,2,3,2,4,6,3,3,5,4,4,36
葵区,21330,栄町,20100930,2,1,0,1,0,5,6,10,3,3,5,5,6,5,2,5,1,5,45
葵区,21330,栄町,20110930,2,1,0,0,1,3,9,6,4,3,4,5,9,3,3,5,1,4,44
葵区,21330,栄町,20120930,1,1,0,0,3,5,9,5,8,4,4,4,9,7,2,5,2,3,52
葵区,21330,栄町,20130930,0,2,0,0,3,8,9,7,10,4,3,8,9,6,4,1,5,4,60
葵区,21330,栄町,20140930,0,2,0,0,3,7,8,5,11,6,2,6,8,8,5,1,5,4,58
葵区,21330,栄町,20150930,0,2,0,0,0,3,9,6,11,5,4,6,8,8,5,1,5,3,55
葵区,21340,御幸町,20030930,0,0,2,1,0,0,2,2,2,2,2,2,3,3,6,2,2,1,15
葵区,21340,御幸町,20040930,5,7,4,7,5,2,17,16,18,11,11,15,15,13,14,4,4,5,81
葵区,21340,御幸町,20050930,7,4,5,7,2,4,14,18,13,13,8,19,10,12,13,8,2,5,79
葵区,21340,御幸町,20060930,7,5,3,4,4,3,10,17,15,14,8,17,10,13,12,10,2,4,77
葵区,21340,御幸町,20070930,7,7,4,3,3,3,7,17,18,16,8,12,11,15,11,11,3,4,77
葵区,21340,御幸町※8,20080930,5,8,3,4,4,3,6,14,21,14,12,12,19,13,14,12,5,4,82
葵区,21340,御幸町※秘8,20090930,5,7,4,3,8,2,3,15,16,20,11,10,16,14,12,14,5,5,79
葵区,21340,御幸町※秘8,20100930,3,8,6,4,6,1,3,12,17,15,12,11,18,9,14,12,9,5,79
葵区,21340,御幸町※秘8,20110930,1,8,8,3,5,3,2,9,19,12,17,11,14,10,15,14,8,6,83
葵区,21340,御幸町※秘8,20120930,3,7,8,5,4,4,4,9,19,15,17,13,10,12,13,14,9,5,86
葵区,21340,御幸町※秘8,20130930,5,5,8,5,2,9,3,12,16,20,16,16,11,15,12,15,9,7,92
葵区,21340,御幸町,20140930,4,4,9,6,2,7,0,7,15,18,18,13,9,16,13,8,12,7,83
葵区,21340,御幸町※秘8,20150930,5,2,7,8,2,6,1,9,12,20,15,14,12,19,11,12,11,9,89
葵区,21350,黒金町,20030930,0,0,0,1,0,1,1,0,0,2,2,0,0,3,2,0,0,2,4
葵区,21350,黒金町,20040930,0,0,0,1,0,0,1,0,0,1,2,1,0,2,2,1,0,2,4
葵区,21350,黒金町,20050930,0,0,0,1,1,0,1,0,0,0,3,1,0,1,3,1,0,2,5
葵区,21350,黒金町,20060930,0,0,0,0,1,0,0,1,0,0,3,1,0,1,3,1,0,2,5
葵区,21350,黒金町,20070930,0,0,0,0,0,1,0,1,0,0,2,2,0,0,4,1,0,1,5
葵区,21350,黒金町※8,20080930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21350,黒金町※秘8,20090930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21350,黒金町※秘8,20100930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21350,黒金町※秘8,20110930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21350,黒金町※秘8,20120930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21350,黒金町※秘8,20130930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21350,黒金町,20140930,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,4
葵区,21350,黒金町※秘8,20150930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
葵区,21401,呉服町一丁目,20030930,0,0,0,1,1,5,3,2,0,2,5,2,7,1,6,1,5,2,20
葵区,21401,呉服町一丁目,20040930,0,1,1,1,1,3,4,2,1,2,2,4,5,3,6,1,4,3,18
葵区,21401,呉服町一丁目,20050930,0,0,1,0,0,2,4,3,1,1,3,5,7,3,3,4,2,4,20
葵区,21401,呉服町一丁目,20060930,0,1,2,0,0,3,4,4,2,1,3,4,5,4,2,7,2,3,21
葵区,21401,呉服町一丁目,20070930,0,1,1,1,0,3,3,4,4,1,2,5,1,8,2,6,2,4,22
葵区,21401,呉服町一丁目,20080930,0,0,1,2,0,1,2,5,3,0,2,5,2,8,1,7,0,4,21
葵区,21401,呉服町一丁目,20090930,0,0,0,0,0,1,3,4,1,0,2,3,3,7,3,7,0,3,21
葵区,21401,呉服町一丁目,20100930,0,0,0,0,0,0,2,5,2,0,1,3,5,8,3,4,3,3,22
葵区,21401,呉服町一丁目,20110930,0,0,0,0,0,1,2,4,3,0,1,3,2,4,3,2,5,3,17
葵区,21401,呉服町一丁目,20120930,0,0,0,0,0,1,2,3,3,1,1,2,2,3,4,1,5,3,16
葵区,21401,呉服町一丁目,20130930,0,0,0,0,0,1,1,3,4,1,0,2,3,2,5,0,6,3,17
葵区,21401,呉服町一丁目,20140930,34,27,24,12,12,12,26,43,62,68,32,23,30,19,27,11,16,9,235
葵区,21401,呉服町一丁目,20150930,45,31,17,18,13,12,24,44,71,62,35,24,28,22,26,11,17,11,238
葵区,21402,呉服町二丁目,20030930,4,2,4,8,6,5,7,9,5,8,11,12,18,10,12,8,5,6,59
葵区,21402,呉服町二丁目,20040930,6,2,4,8,4,8,3,8,7,7,11,15,16,13,9,11,4,6,58
葵区,21402,呉服町二丁目,20050930,7,1,3,9,7,6,5,8,9,6,11,12,17,14,7,14,3,7,61
葵区,21402,呉服町二丁目,20060930,7,2,3,7,7,7,3,7,8,5,10,14,13,17,9,14,3,8,60
葵区,21402,呉服町二丁目,20070930,5,4,3,2,9,8,4,5,7,6,13,11,14,18,7,16,2,8,61
葵区,21402,呉服町二丁目,20080930,4,7,2,3,6,8,6,4,8,4,10,10,12,17,9,12,7,8,61
葵区,21402,呉服町二丁目,20090930,3,6,3,3,5,5,4,2,8,7,7,11,13,15,12,9,9,7,61
葵区,21402,呉服町二丁目,20100930,2,6,3,3,7,6,2,4,9,6,6,9,10,16,13,7,11,5,63
葵区,21402,呉服町二丁目,20110930,1,6,4,3,4,7,2,5,9,6,4,10,11,12,14,9,12,2,60
葵区,21402,呉服町二丁目,20120930,1,4,6,3,1,6,4,4,8,6,5,9,9,13,14,7,13,3,58
葵区,21402,呉服町二丁目,20130930,2,3,5,2,2,4,6,6,7,7,4,8,8,12,15,7,12,5,58
葵区,21402,呉服町二丁目,20140930,1,2,5,2,2,4,4,2,3,8,7,6,11,12,14,9,9,7,56
葵区,21402,呉服町二丁目,20150930,3,1,4,3,3,5,4,1,5,7,6,7,9,10,15,11,6,11,58
葵区,21411,両替町一丁目,20030930,6,10,20,21,31,35,18,20,28,47,43,38,18,19,14,20,11,8,213
葵区,21411,両替町一丁目,20040930,7,14,18,20,28,36,27,26,25,39,47,38,21,22,15,16,18,8,231
葵区,21411,両替町一丁目,20050930,9,13,14,17,36,48,32,21,19,40,43,41,26,19,11,18,17,10,239
葵区,21411,両替町一丁目,20060930,9,9,13,17,32,52,29,21,23,39,39,41,28,18,15,14,18,15,236
葵区,21411,両替町一丁目,20070930,13,5,15,15,23,60,30,22,17,34,42,42,28,20,13,15,18,15,233
葵区,21411,両替町一丁目,20080930,9,6,9,16,18,57,30,25,19,24,42,42,30,19,15,14,18,17,239
葵区,21411,両替町一丁目,20090930,9,5,7,11,22,49,29,20,17,21,33,43,34,23,18,12,14,23,230
葵区,21411,両替町一丁目,20100930,8,8,6,10,20,36,31,19,19,16,37,36,41,27,18,11,14,22,218
葵区,21411,両替町一丁目,20110930,10,7,4,7,15,35,23,21,15,18,37,37,44,33,19,14,15,22,224
葵区,21411,両替町一丁目,20120930,8,8,6,6,21,41,25,21,20,16,35,36,42,35,23,15,16,25,243
葵区,21411,両替町一丁目,20130930,12,10,6,5,18,41,22,28,23,17,26,34,44,40,22,19,14,26,246
葵区,21411,両替町一丁目,20140930,11,9,8,6,26,37,17,28,21,15,27,32,41,44,23,19,15,26,251
葵区,21411,両替町一丁目,20150930,8,7,9,4,19,33,15,25,23,19,20,35,35,45,26,16,15,25,242
葵区,21412,両替町二丁目,20030930,0,3,7,1,5,3,6,5,8,4,11,11,8,8,5,6,5,6,43
葵区,21412,両替町二丁目,20040930,0,1,8,3,2,4,4,4,8,4,9,10,12,6,5,1,6,7,42
葵区,21412,両替町二丁目,20050930,0,1,8,2,2,3,3,6,6,5,4,14,8,6,6,3,7,6,40
葵区,21412,両替町二丁目,20060930,0,0,7,5,2,2,2,4,6,9,4,15,5,6,6,4,3,9,42
葵区,21412,両替町二丁目,20070930,0,0,7,5,2,1,1,2,5,8,6,15,6,6,6,3,4,8,41
葵区,21412,両替町二丁目,20080930,1,0,4,7,2,1,1,3,5,7,5,10,9,7,5,6,4,7,40
葵区,21412,両替町二丁目,20090930,1,0,2,7,3,1,2,2,5,8,4,8,10,10,4,5,4,9,41
葵区,21412,両替町二丁目,20100930,0,0,1,8,4,0,1,3,4,6,4,4,12,7,5,5,4,10,34
葵区,21412,両替町二丁目,20110930,0,0,0,6,6,1,2,4,2,6,4,5,13,4,6,5,4,8,33
葵区,21412,両替町二丁目,20120930,0,1,1,5,6,2,3,6,4,5,6,7,14,4,6,6,4,7,39
葵区,21412,両替町二丁目,20130930,0,1,1,3,6,4,1,3,4,3,6,6,9,9,5,4,6,6,37
葵区,21412,両替町二丁目,20140930,0,0,0,2,7,4,1,1,3,3,6,3,10,9,7,3,6,6,34
葵区,21412,両替町二丁目,20150930,0,0,0,1,8,3,0,2,1,3,5,3,8,10,5,4,6,7,33
葵区,21420,七間町,20030930,12,17,20,34,36,40,27,32,50,38,44,26,37,30,26,17,7,13,252
葵区,21420,七間町,20040930,16,16,23,39,26,34,36,34,46,45,47,30,39,23,24,23,7,11,255
葵区,21420,七間町,20050930,12,17,18,29,26,34,34,36,35,52,38,39,29,31,26,20,13,8,247
葵区,21420,七間町,20060930,15,14,22,24,27,33,32,35,37,55,36,44,26,30,25,24,10,9,252
葵区,21420,七間町,20070930,17,15,23,22,28,35,32,34,33,55,36,50,29,25,29,25,13,8,263
葵区,21420,七間町,20080930,18,12,22,21,35,35,36,41,31,53,35,52,23,26,29,23,12,9,278
葵区,21420,七間町,20090930,18,14,17,20,26,30,44,45,30,45,43,40,35,28,23,22,20,7,274
葵区,21420,七間町,20100930,12,15,21,15,28,30,39,38,34,40,54,33,38,27,27,23,16,12,277
葵区,21420,七間町,20110930,16,12,21,19,20,31,36,27,35,36,61,29,41,23,26,24,21,14,264
葵区,21420,七間町,20120930,15,10,20,22,26,34,29,33,34,32,56,30,44,25,20,30,21,14,273
葵区,21420,七間町,20130930,17,9,15,22,20,39,25,33,38,28,57,28,43,24,21,29,24,12,271
葵区,21420,七間町,20140930,20,11,12,17,25,31,28,34,38,28,46,36,36,33,24,23,20,19,275
葵区,21420,七間町,20150930,38,17,10,25,20,35,48,61,37,53,46,52,38,38,28,25,21,22,348
葵区,21430,紺屋町,20030930,3,6,10,8,10,13,7,13,6,12,19,16,14,13,16,9,7,5,86
葵区,21430,紺屋町,20040930,2,4,8,8,7,15,8,12,7,8,16,19,18,13,10,13,7,7,85
葵区,21430,紺屋町,20050930,0,2,9,9,5,14,8,7,7,9,14,20,15,16,9,11,10,8,84
葵区,21430,紺屋町,20060930,0,1,8,9,8,10,10,8,6,7,16,23,13,14,10,9,12,8,79
葵区,21430,紺屋町,20070930,2,2,4,9,5,13,12,5,9,5,12,23,17,12,10,10,10,10,81
葵区,21430,紺屋町,20080930,1,2,2,6,5,10,11,1,8,1,11,19,17,10,10,13,6,12,74
葵区,21430,紺屋町,20090930,4,0,4,5,5,5,12,4,8,4,8,13,20,13,10,7,9,10,74
葵区,21430,紺屋町,20100930,3,0,0,4,4,4,11,8,6,4,6,8,20,11,15,8,8,13,76
葵区,21430,紺屋町,20110930,5,0,0,6,5,3,10,10,6,6,5,9,18,9,13,9,8,16,77
葵区,21430,紺屋町,20120930,6,0,1,3,8,3,11,11,7,7,4,8,14,12,11,9,9,15,76
葵区,21430,紺屋町,20130930,5,2,0,7,8,4,6,11,5,10,1,9,15,12,10,10,12,11,74
葵区,21430,紺屋町,20140930,3,4,1,5,8,5,4,10,8,8,3,7,11,15,11,7,7,14,74
葵区,21430,紺屋町,20150930,2,4,1,4,8,6,2,8,9,6,4,7,7,17,8,11,7,11,68
葵区,21440,昭和町,20030930,3,8,4,1,8,16,13,7,7,6,15,14,13,11,9,1,5,1,85
葵区,21440,昭和町,20040930,4,9,4,2,8,19,15,9,6,7,15,13,14,11,8,4,4,2,93
葵区,21440,昭和町,20050930,2,8,5,2,7,19,10,8,9,6,13,15,16,10,8,3,3,2,90
葵区,21440,昭和町,20060930,1,8,7,2,7,12,16,5,10,7,9,20,11,14,5,6,4,2,91
葵区,21440,昭和町,20070930,2,5,7,5,4,15,11,10,11,9,7,20,9,15,5,7,3,2,94
葵区,21440,昭和町,20080930,3,4,8,5,7,12,14,11,10,6,7,20,12,13,9,8,1,4,98
葵区,21440,昭和町,20090930,4,2,8,5,10,12,15,14,8,6,8,19,12,14,8,8,2,4,102
葵区,21440,昭和町,20100930,4,2,10,8,6,11,16,17,8,9,6,20,12,16,8,8,3,3,103
葵区,21440,昭和町,20110930,8,2,9,10,4,12,16,17,11,12,6,15,22,11,11,5,6,3,109
葵区,21440,昭和町,20120930,7,5,7,10,8,13,19,16,19,13,10,9,21,8,10,4,6,2,112
葵区,21440,昭和町,20130930,8,4,5,10,12,19,15,16,17,16,9,7,15,12,8,6,5,2,114
葵区,21440,昭和町,20140930,7,4,6,8,11,13,18,18,15,16,8,9,13,11,10,5,5,1,110
葵区,21440,昭和町,20150930,11,4,5,10,12,13,17,16,13,16,7,6,12,11,13,4,5,2,106
葵区,21451,常磐町一丁目,20030930,4,10,6,6,8,4,10,11,8,5,9,12,12,10,13,6,4,6,53
葵区,21451,常磐町一丁目,20040930,1,11,8,3,9,5,7,13,11,7,9,8,15,12,8,10,3,6,57
葵区,21451,常磐町一丁目,20050930,1,9,10,3,5,4,7,14,13,6,8,12,12,12,7,10,4,6,59
葵区,21451,常磐町一丁目,20060930,1,4,9,2,4,6,8,9,13,6,10,12,10,12,6,11,3,6,56
葵区,21451,常磐町一丁目,20070930,1,2,7,3,3,6,6,9,17,5,6,12,12,9,8,10,4,5,58
葵区,21451,常磐町一丁目,20080930,2,1,7,2,5,5,6,9,12,9,5,10,11,11,7,11,5,3,58
葵区,21451,常磐町一丁目,20090930,2,1,6,1,4,7,4,7,11,11,4,10,8,12,9,7,8,3,56
葵区,21451,常磐町一丁目,20100930,2,1,4,3,3,5,6,8,12,10,5,6,10,10,11,6,8,4,57
葵区,21451,常磐町一丁目,20110930,4,1,4,2,2,4,5,9,10,11,5,6,10,6,11,6,8,6,54
葵区,21451,常磐町一丁目,20120930,4,1,2,3,2,7,6,7,10,12,4,4,10,9,10,8,8,5,57
葵区,21451,常磐町一丁目,20130930,2,3,1,4,2,7,6,7,8,11,9,3,8,9,12,6,9,6,60
葵区,21451,常磐町一丁目,20140930,2,4,1,4,0,5,9,6,7,11,7,4,7,6,12,8,7,7,59
葵区,21451,常磐町一丁目,20150930,5,4,2,4,1,2,8,9,6,13,9,4,5,9,8,10,6,7,60
葵区,21452,常磐町二丁目,20030930,28,24,28,23,20,32,41,41,56,44,53,47,30,23,30,36,15,14,275
葵区,21452,常磐町二丁目,20040930,23,26,31,20,20,31,39,41,58,49,45,51,34,23,28,36,19,12,278
葵区,21452,常磐町二丁目,20050930,19,23,31,23,19,24,47,38,50,52,45,50,35,24,24,40,19,13,275
葵区,21452,常磐町二丁目,20060930,19,20,28,17,27,24,34,44,50,48,42,53,40,25,20,38,19,15,272
葵区,21452,常磐町二丁目,20070930,18,23,25,19,23,23,29,45,40,59,38,53,42,24,20,32,22,17,272
葵区,21452,常磐町二丁目,20080930,22,23,22,17,20,17,39,42,43,54,42,51,45,27,19,29,27,15,279
葵区,21452,常磐町二丁目,20090930,23,25,25,17,16,18,41,40,45,55,48,48,45,33,18,26,29,14,293
葵区,21452,常磐町二丁目,20100930,25,18,20,22,18,20,44,43,36,50,46,41,50,31,24,26,33,12,298
葵区,21452,常磐町二丁目,20110930,21,21,20,16,26,24,35,41,35,50,45,38,48,38,22,23,32,18,304
